TranDate,Sum of Amount
19/11/2022,6.54
19/11/2022,11.42
19/11/2022,1.55
19/11/2022,1.45
19/11/2022,6.29
19/11/2022,2.01
19/11/2022,27.26
19/11/2022,22.07
19/11/2022,70.58
19/11/2022,8.54
19/11/2022,726.1
19/11/2022,1.74
19/11/2022,236.06
19/11/2022,92.24
19/11/2022,18.7
19/11/2022,517.28
19/11/2022,32.4
19/11/2022,6.29
19/11/2022,80
19/11/2022,2.03
19/11/2022,27.26
19/11/2022,1.88
19/11/2022,2.5
19/11/2022,6.93
19/11/2022,2.03
19/11/2022,432.42
19/11/2022,6.54
19/11/2022,1.72
19/11/2022,0.28
19/11/2022,51.04
19/11/2022,29.28
19/11/2022,1.45
19/11/2022,12.4
19/11/2022,20.42
19/11/2022,2.7
19/11/2022,2.03
19/11/2022,6.5
19/11/2022,1.88
19/11/2022,2.7
19/11/2022,7.95
19/11/2022,0.28
19/11/2022,180.71
19/11/2022,6.93
19/11/2022,103.13
19/11/2022,28.38
19/11/2022,127.03
19/11/2022,2.03
19/11/2022,2.73
19/11/2022,30.83
19/11/2022,42.19
19/11/2022,173.29
19/11/2022,1.67
19/11/2022,94.37
19/11/2022,348
19/11/2022,0.33
19/11/2022,433.45
19/11/2022,1.45
19/11/2022,6.54
19/11/2022,4.43
19/11/2022,6.93
19/11/2022,50
19/11/2022,0.92
19/11/2022,0.37
19/11/2022,14.56
19/11/2022,0.42
19/11/2022,0.83
19/11/2022,31.14
19/11/2022,283.84
19/11/2022,33.98
19/11/2022,159.98
19/11/2022,151.82
19/11/2022,2.7
19/11/2022,3.4
19/11/2022,199.8
19/11/2022,544.58
19/11/2022,"1,206.45"
19/11/2022,98.03
19/11/2022,12.4
19/11/2022,214.8
19/11/2022,80.46
19/11/2022,2.18
19/11/2022,1.55
19/11/2022,1.6
19/11/2022,1.34
19/11/2022,7.02
20/11/2022,0.28
20/11/2022,6.5
20/11/2022,6.54
20/11/2022,6.29
20/11/2022,50
20/11/2022,165.43
20/11/2022,161.12
20/11/2022,10.87
20/11/2022,0.83
20/11/2022,103.13
20/11/2022,32.4
20/11/2022,12.03
20/11/2022,111.34
20/11/2022,6.05
20/11/2022,70.58
20/11/2022,7.95
20/11/2022,127.47
20/11/2022,1.55
20/11/2022,22.07
20/11/2022,"2,358.28"
20/11/2022,6.29
20/11/2022,0.42
20/11/2022,241.45
20/11/2022,40.83
20/11/2022,64.73
20/11/2022,26.33
20/11/2022,"2,291.43"
20/11/2022,31.64
20/11/2022,42.54
20/11/2022,0.92
20/11/2022,98.03
20/11/2022,16.65
20/11/2022,1.6
20/11/2022,6.29
20/11/2022,6.29
20/11/2022,283.84
20/11/2022,465.55
20/11/2022,544.58
20/11/2022,72.39
20/11/2022,98.03
20/11/2022,29.28
20/11/2022,37.75
20/11/2022,11.67
20/11/2022,64.96
20/11/2022,42.19
20/11/2022,28.28
20/11/2022,136.44
20/11/2022,22.07
21/11/2022,18.7
21/11/2022,7.95
21/11/2022,20.68
21/11/2022,8.8
21/11/2022,1.6
21/11/2022,26.33
21/11/2022,7.95
21/11/2022,157.2
21/11/2022,31.14
21/11/2022,10.6
21/11/2022,305.41
21/11/2022,12.03
21/11/2022,51.13
21/11/2022,10.6
21/11/2022,180.71
21/11/2022,1.94
21/11/2022,0.98
21/11/2022,8.54
21/11/2022,1.94
21/11/2022,28.38
21/11/2022,80.11
21/11/2022,5.91
21/11/2022,250.96
21/11/2022,252.62
21/11/2022,0.28
21/11/2022,0.42
21/11/2022,76.41
21/11/2022,7.02
21/11/2022,1.55
21/11/2022,1.45
21/11/2022,37.87
21/11/2022,"1,309.37"
21/11/2022,63.11
21/11/2022,56.72
21/11/2022,56.63
21/11/2022,0.84
21/11/2022,11.42
21/11/2022,80
21/11/2022,0.42
21/11/2022,151.82
21/11/2022,59.98
21/11/2022,0.9
21/11/2022,0.84
21/11/2022,17.74
21/11/2022,255.62
21/11/2022,56.63
21/11/2022,"1,645.64"
21/11/2022,29.28
22/11/2022,6.54
22/11/2022,10.87
22/11/2022,1.74
22/11/2022,6.54
22/11/2022,517.28
22/11/2022,76.41
22/11/2022,0.31
22/11/2022,72.39
22/11/2022,378.45
22/11/2022,112.62
22/11/2022,12.92
22/11/2022,112.62
22/11/2022,259.33
22/11/2022,78.97
22/11/2022,40.89
22/11/2022,3.65
22/11/2022,41.52
22/11/2022,465.55
22/11/2022,5.91
22/11/2022,12.4
22/11/2022,40.89
22/11/2022,2.73
22/11/2022,17.74
22/11/2022,236.06
22/11/2022,27.26
22/11/2022,32.4
22/11/2022,0.42
22/11/2022,16.04
22/11/2022,0.83
22/11/2022,22.07
22/11/2022,121.36
22/11/2022,77.75
22/11/2022,112.62
22/11/2022,40.89
22/11/2022,2.73
22/11/2022,304.87
22/11/2022,16.53
22/11/2022,71.78
22/11/2022,1.11
22/11/2022,97.96
22/11/2022,45.69
22/11/2022,240.94
22/11/2022,72.39
22/11/2022,6.93
22/11/2022,26.33
22/11/2022,6.93
22/11/2022,0.92
22/11/2022,29.85
23/11/2022,73.52
23/11/2022,63.11
23/11/2022,538.71
23/11/2022,42.71
23/11/2022,0.83
23/11/2022,63.11
23/11/2022,465.55
23/11/2022,73.52
23/11/2022,11.42
23/11/2022,432.42
23/11/2022,0.45
23/11/2022,0.28
23/11/2022,0.83
23/11/2022,0.42
23/11/2022,70.58
23/11/2022,111.34
23/11/2022,6.93
23/11/2022,305.41
23/11/2022,0.28
23/11/2022,64.42
23/11/2022,433.45
23/11/2022,31.14
23/11/2022,31.64
23/11/2022,1.94
23/11/2022,62.61
23/11/2022,12.4
23/11/2022,77.86
23/11/2022,62.34
23/11/2022,"1,994.53"
23/11/2022,129.33
23/11/2022,1.6
23/11/2022,0.98
23/11/2022,1.88
23/11/2022,20.68
23/11/2022,7.95
23/11/2022,976.47
23/11/2022,11.42
23/11/2022,214.8
23/11/2022,28.28
23/11/2022,12.03
23/11/2022,18.41
23/11/2022,18.41
23/11/2022,4.43
23/11/2022,6.54
23/11/2022,3.4
23/11/2022,241.45
23/11/2022,129.46
23/11/2022,15.5
24/11/2022,129.46
24/11/2022,96.52
24/11/2022,13.14
24/11/2022,127.03
24/11/2022,56.12
24/11/2022,30.83
24/11/2022,59.98
24/11/2022,15.5
24/11/2022,1.94
24/11/2022,151.82
24/11/2022,18.41
24/11/2022,75.81
24/11/2022,5.91
24/11/2022,0.92
24/11/2022,180.71
24/11/2022,1.72
24/11/2022,19.77
24/11/2022,1.34
24/11/2022,1.88
24/11/2022,1.55
24/11/2022,72.39
24/11/2022,94.1
24/11/2022,6.29
24/11/2022,929.93
24/11/2022,7.95
24/11/2022,2.73
24/11/2022,241.45
24/11/2022,"1,309.37"
24/11/2022,20.42
24/11/2022,2.73
24/11/2022,194.09
24/11/2022,0.84
24/11/2022,76.03
24/11/2022,584.91
24/11/2022,310.12
24/11/2022,12.4
24/11/2022,15.5
24/11/2022,3.53
24/11/2022,1.13
24/11/2022,1.45
24/11/2022,127.03
24/11/2022,59.98
24/11/2022,157.2
24/11/2022,19.77
24/11/2022,42.54
24/11/2022,"1,994.53"
24/11/2022,8.72
24/11/2022,1.88
25/11/2022,10.87
25/11/2022,31.64
25/11/2022,75.81
25/11/2022,2.03
25/11/2022,544.58
25/11/2022,7.95
25/11/2022,71.78
25/11/2022,544.58
25/11/2022,31.64
25/11/2022,11.42
25/11/2022,30.86
25/11/2022,1.84
25/11/2022,8.8
25/11/2022,241.45
25/11/2022,2.03
25/11/2022,20.66
25/11/2022,"2,358.28"
25/11/2022,161.45
25/11/2022,0.84
25/11/2022,26.33
25/11/2022,78
25/11/2022,9.43
25/11/2022,419.65
25/11/2022,45.69
25/11/2022,127.03
25/11/2022,2.73
25/11/2022,283.84
25/11/2022,283.84
25/11/2022,0.33
25/11/2022,136.33
25/11/2022,1.34
25/11/2022,24.95
25/11/2022,4.76
25/11/2022,29.28
25/11/2022,16.7
25/11/2022,"1,645.64"
25/11/2022,544.58
25/11/2022,2.59
25/11/2022,61.87
25/11/2022,31.14
25/11/2022,29.85
25/11/2022,584.91
25/11/2022,18.41
25/11/2022,16.04
25/11/2022,151.82
25/11/2022,"1,970.39"
25/11/2022,2.18
25/11/2022,148
26/11/2022,61.87
26/11/2022,129.64
26/11/2022,304.87
26/11/2022,2.13
26/11/2022,84.15
26/11/2022,80.11
26/11/2022,6.93
26/11/2022,10.87
26/11/2022,7.44
26/11/2022,42.54
26/11/2022,22.71
26/11/2022,70.58
26/11/2022,16.04
26/11/2022,26.33
26/11/2022,2.7
26/11/2022,61.87
26/11/2022,12.92
26/11/2022,45.69
26/11/2022,6.05
26/11/2022,15.5
26/11/2022,51.86
26/11/2022,1.55
26/11/2022,9.43
26/11/2022,17
26/11/2022,362.91
26/11/2022,70.58
26/11/2022,6.75
26/11/2022,10.87
26/11/2022,10.87
26/11/2022,1.72
26/11/2022,0.83
26/11/2022,22.71
26/11/2022,54.52
26/11/2022,80
26/11/2022,70.58
26/11/2022,269.1
26/11/2022,75.81
26/11/2022,3.87
26/11/2022,555.6
26/11/2022,0.31
26/11/2022,433.45
26/11/2022,61.87
26/11/2022,4.43
26/11/2022,11.67
26/11/2022,0.83
26/11/2022,0.84
26/11/2022,2.03
26/11/2022,345.25
26/11/2022,2.73
26/11/2022,60.45
26/11/2022,2.18
26/11/2022,24.54
26/11/2022,6.29
26/11/2022,1.6
26/11/2022,12.26
26/11/2022,321.93
26/11/2022,241.45
26/11/2022,136.44
26/11/2022,59.98
26/11/2022,6.29
26/11/2022,0.92
26/11/2022,202.62
26/11/2022,73.52
26/11/2022,12.4
26/11/2022,433.45
26/11/2022,94.1
26/11/2022,4.43
26/11/2022,64.42
26/11/2022,29.28
26/11/2022,72.39
26/11/2022,14.49
26/11/2022,42.19
26/11/2022,63.11
26/11/2022,12.4
26/11/2022,6.54
26/11/2022,0.41
26/11/2022,6.75
26/11/2022,72.39
26/11/2022,387.89
26/11/2022,137.45
26/11/2022,12.26
26/11/2022,6.5
26/11/2022,18.41
26/11/2022,38.69
26/11/2022,2.03
26/11/2022,12.03
26/11/2022,0.31
26/11/2022,252.62
26/11/2022,517.28
26/11/2022,240.69
26/11/2022,202.62
26/11/2022,172.47
26/11/2022,73.52
26/11/2022,127.03
26/11/2022,129.46
26/11/2022,77.75
26/11/2022,73.52
26/11/2022,16.04
26/11/2022,0.45
26/11/2022,18.41
26/11/2022,0.92
26/11/2022,40.89
26/11/2022,63.11
26/11/2022,173.29
26/11/2022,2.03
26/11/2022,157.2
26/11/2022,1.55
26/11/2022,0.2
26/11/2022,1.88
26/11/2022,45.69
26/11/2022,0.45
26/11/2022,544.58
26/11/2022,76.41
26/11/2022,250.96
26/11/2022,555.6
26/11/2022,18.41
26/11/2022,250.96
26/11/2022,544.58
26/11/2022,109.59
26/11/2022,22.07
26/11/2022,73.52
26/11/2022,1.94
26/11/2022,12.92
26/11/2022,40.89
26/11/2022,6.05
26/11/2022,1.6
26/11/2022,33.44
26/11/2022,9.23
26/11/2022,241.45
26/11/2022,159.98
26/11/2022,28.28
26/11/2022,136.33
26/11/2022,172.47
26/11/2022,44.76
26/11/2022,27.26
26/11/2022,517.28
26/11/2022,0.42
26/11/2022,2.94
26/11/2022,33.44
26/11/2022,24.54
26/11/2022,42.54
26/11/2022,0.83
26/11/2022,7.44
26/11/2022,2.07
26/11/2022,42.19
26/11/2022,33.98
26/11/2022,544.58
26/11/2022,8.72
26/11/2022,255.04
26/11/2022,61.87
26/11/2022,27.26
26/11/2022,18.41
26/11/2022,127.03
26/11/2022,"2,291.43"
26/11/2022,1.88
26/11/2022,0.83
26/11/2022,269.1
26/11/2022,12.26
26/11/2022,"1,645.64"
26/11/2022,555.6
26/11/2022,40.89
26/11/2022,161.45
26/11/2022,255.04
26/11/2022,6.05
26/11/2022,252.62
26/11/2022,580.3
26/11/2022,12.92
26/11/2022,283.84
26/11/2022,7.44
26/11/2022,3.53
26/11/2022,465.55
26/11/2022,"2,160.44"
26/11/2022,3.87
26/11/2022,63.11
26/11/2022,37.87
26/11/2022,584.91
26/11/2022,79.97
26/11/2022,63.11
26/11/2022,18.7
26/11/2022,84.15
26/11/2022,40.89
26/11/2022,40.89
26/11/2022,62.34
26/11/2022,1.45
26/11/2022,544.58
26/11/2022,"1,970.39"
26/11/2022,824
26/11/2022,0.31
27/11/2022,64.96
27/11/2022,180.71
27/11/2022,255.04
27/11/2022,241.45
27/11/2022,26.33
27/11/2022,73.52
27/11/2022,27.26
27/11/2022,67.79
27/11/2022,40.89
27/11/2022,1.6
27/11/2022,11.42
27/11/2022,2.09
27/11/2022,0.98
27/11/2022,27.76
27/11/2022,18.7
27/11/2022,27.5
27/11/2022,577.93
27/11/2022,"2,358.28"
27/11/2022,42.54
27/11/2022,283.84
27/11/2022,70.58
27/11/2022,27.5
27/11/2022,148
27/11/2022,1.88
27/11/2022,107.12
27/11/2022,80.46
27/11/2022,4.43
27/11/2022,0.37
27/11/2022,0.83
27/11/2022,2.59
27/11/2022,27.26
27/11/2022,929.93
27/11/2022,59.98
27/11/2022,51.23
27/11/2022,1.13
27/11/2022,2.18
27/11/2022,378.45
27/11/2022,73.52
27/11/2022,4.43
27/11/2022,0.37
27/11/2022,321.93
27/11/2022,10.87
27/11/2022,255.62
27/11/2022,433.45
27/11/2022,40.89
27/11/2022,73.52
27/11/2022,80.46
27/11/2022,8.06
28/11/2022,43.92
28/11/2022,1.72
28/11/2022,25.94
28/11/2022,2.18
28/11/2022,42.54
28/11/2022,15.5
28/11/2022,255.62
28/11/2022,70.58
28/11/2022,0.28
28/11/2022,1.6
28/11/2022,61.87
28/11/2022,"2,160.44"
28/11/2022,2.73
28/11/2022,76.41
28/11/2022,16.53
28/11/2022,10.87
28/11/2022,12.03
28/11/2022,40.89
28/11/2022,1.22
28/11/2022,0.31
28/11/2022,72.39
28/11/2022,2.18
28/11/2022,80
28/11/2022,0.92
28/11/2022,127.03
28/11/2022,59.98
28/11/2022,4.76
28/11/2022,16.65
28/11/2022,42.54
28/11/2022,45.58
28/11/2022,10.87
28/11/2022,1.45
28/11/2022,45.58
28/11/2022,1.55
28/11/2022,31.64
28/11/2022,37.87
28/11/2022,26.33
28/11/2022,283.84
28/11/2022,31.14
28/11/2022,82.5
28/11/2022,0.84
28/11/2022,27.26
28/11/2022,22.07
28/11/2022,0.28
28/11/2022,2.73
28/11/2022,0.42
28/11/2022,7.44
28/11/2022,129.46
29/11/2022,824
29/11/2022,33.98
29/11/2022,70.58
29/11/2022,112.62
29/11/2022,6.29
29/11/2022,16.7
29/11/2022,2.96
29/11/2022,189.38
29/11/2022,180
29/11/2022,0.98
29/11/2022,24.54
29/11/2022,17.14
29/11/2022,72.39
29/11/2022,127.03
29/11/2022,1.45
29/11/2022,31.64
29/11/2022,44.76
29/11/2022,2.94
29/11/2022,2.29
29/11/2022,80.11
29/11/2022,7.95
29/11/2022,136.33
29/11/2022,11.67
29/11/2022,12.03
29/11/2022,40.83
29/11/2022,10.87
29/11/2022,12.03
29/11/2022,3.4
29/11/2022,0.9
29/11/2022,18.41
29/11/2022,70.58
29/11/2022,348
29/11/2022,127.03
29/11/2022,0.42
29/11/2022,269.1
29/11/2022,72.39
29/11/2022,79.97
29/11/2022,61.87
29/11/2022,73.52
29/11/2022,64.96
29/11/2022,517.28
29/11/2022,2.73
29/11/2022,169.37
29/11/2022,419.65
29/11/2022,4.43
29/11/2022,63.11
29/11/2022,283.84
29/11/2022,72.39
30/11/2022,12.03
30/11/2022,64.42
30/11/2022,41.52
30/11/2022,0.56
30/11/2022,10.87
30/11/2022,6.5
30/11/2022,0.42
30/11/2022,163.06
30/11/2022,77.37
30/11/2022,0.9
30/11/2022,976.47
30/11/2022,137.45
30/11/2022,0.41
30/11/2022,689.71
30/11/2022,0.84
30/11/2022,345.25
30/11/2022,255.62
30/11/2022,17
30/11/2022,0.3
30/11/2022,7.95
30/11/2022,1.88
30/11/2022,0.84
30/11/2022,2.01
30/11/2022,580.3
30/11/2022,96.52
30/11/2022,305.41
30/11/2022,241.45
30/11/2022,66.46
30/11/2022,6.29
30/11/2022,66.46
30/11/2022,310.12
30/11/2022,42.54
30/11/2022,29.28
30/11/2022,2.59
30/11/2022,31.14
30/11/2022,51.86
30/11/2022,76.03
30/11/2022,161.12
30/11/2022,0.92
30/11/2022,2.73
30/11/2022,56
30/11/2022,11.42
30/11/2022,12.03
30/11/2022,12.4
30/11/2022,304.87
30/11/2022,172.47
30/11/2022,27.76
30/11/2022,6.93
,
01/12/2022,172.47
01/12/2022,66.04
01/12/2022,12.18
01/12/2022,1.88
01/12/2022,100.86
01/12/2022,6.63
01/12/2022,8.06
01/12/2022,1.25
01/12/2022,163.59
01/12/2022,0.59
01/12/2022,1.34
01/12/2022,68.9
01/12/2022,41.27
01/12/2022,35.81
01/12/2022,161.12
01/12/2022,14.16
01/12/2022,8.06
01/12/2022,578.2
01/12/2022,0.59
01/12/2022,14.74
01/12/2022,1.27
01/12/2022,16.21
01/12/2022,"1,034.69"
01/12/2022,3.21
01/12/2022,37.85
01/12/2022,2.73
01/12/2022,2.84
01/12/2022,6.05
01/12/2022,612.36
01/12/2022,533.37
01/12/2022,6.61
01/12/2022,19.64
01/12/2022,544.58
01/12/2022,2.91
01/12/2022,14.16
01/12/2022,1.81
01/12/2022,6.29
01/12/2022,"2,032.60"
01/12/2022,"3,653.22"
01/12/2022,147.45
01/12/2022,59.98
01/12/2022,1.61
01/12/2022,362.91
01/12/2022,237.36
01/12/2022,14.16
01/12/2022,9.26
01/12/2022,112.5
01/12/2022,"3,266.02"
02/12/2022,767.98
02/12/2022,66.47
02/12/2022,210.54
02/12/2022,28.38
02/12/2022,108.19
02/12/2022,61.48
02/12/2022,613.06
02/12/2022,15.12
02/12/2022,1
02/12/2022,0.93
02/12/2022,12.03
02/12/2022,3.12
02/12/2022,965.59
02/12/2022,32.4
02/12/2022,155.88
02/12/2022,"2,358.28"
02/12/2022,7.55
02/12/2022,0.59
02/12/2022,180
02/12/2022,"1,994.53"
02/12/2022,5.04
02/12/2022,207.97
02/12/2022,16.04
02/12/2022,14.16
02/12/2022,59.55
02/12/2022,18.41
02/12/2022,3.17
02/12/2022,11.35
02/12/2022,6.29
02/12/2022,233.4
02/12/2022,8.84
02/12/2022,1.25
02/12/2022,6.05
02/12/2022,41.19
02/12/2022,95.87
02/12/2022,10.6
02/12/2022,"1,743.16"
02/12/2022,112
02/12/2022,26.43
02/12/2022,630.55
02/12/2022,"1,812.71"
02/12/2022,45.36
02/12/2022,34.03
02/12/2022,283.84
02/12/2022,"1,211.06"
02/12/2022,59.55
02/12/2022,754.19
02/12/2022,762.41
03/12/2022,2.91
03/12/2022,80.11
03/12/2022,7.66
03/12/2022,405.47
03/12/2022,223.38
03/12/2022,241.45
03/12/2022,29.09
03/12/2022,1.97
03/12/2022,117.6
03/12/2022,85.39
03/12/2022,63.54
03/12/2022,18.95
03/12/2022,263.91
03/12/2022,3.52
03/12/2022,"3,161.93"
03/12/2022,51.23
03/12/2022,2.17
03/12/2022,28.11
03/12/2022,114.6
03/12/2022,102.45
03/12/2022,64.54
03/12/2022,6.22
03/12/2022,66.29
03/12/2022,5.04
03/12/2022,98.03
03/12/2022,5.14
03/12/2022,329.9
03/12/2022,"1,053.79"
03/12/2022,136.33
03/12/2022,59.7
03/12/2022,42.19
03/12/2022,43.97
03/12/2022,6.5
03/12/2022,102.42
03/12/2022,724.19
03/12/2022,226.03
03/12/2022,121.18
03/12/2022,6.05
03/12/2022,66.47
03/12/2022,11.34
03/12/2022,17.41
03/12/2022,59.55
03/12/2022,308.24
03/12/2022,4.81
03/12/2022,"1,053.79"
03/12/2022,99.9
03/12/2022,570.13
03/12/2022,2.07
03/12/2022,41.19
03/12/2022,4.14
03/12/2022,121.36
03/12/2022,61.84
03/12/2022,10.87
03/12/2022,3.52
03/12/2022,762.41
03/12/2022,66.49
03/12/2022,762.41
03/12/2022,8.45
03/12/2022,310.12
03/12/2022,726.1
03/12/2022,21.1
03/12/2022,72.39
03/12/2022,21.1
03/12/2022,241.45
03/12/2022,9.91
03/12/2022,1.18
03/12/2022,"1,053.79"
03/12/2022,46.23
03/12/2022,16.81
03/12/2022,22.93
03/12/2022,207.97
03/12/2022,1.37
03/12/2022,6.22
03/12/2022,152.18
03/12/2022,1.45
03/12/2022,4.65
03/12/2022,48.57
03/12/2022,"1,157.84"
03/12/2022,8.8
03/12/2022,376.23
03/12/2022,14.74
03/12/2022,11.04
03/12/2022,94.1
03/12/2022,88.4
03/12/2022,63.96
03/12/2022,2.84
03/12/2022,26.72
03/12/2022,255.04
03/12/2022,18.6
03/12/2022,3.18
03/12/2022,6.93
03/12/2022,44.76
03/12/2022,112.5
03/12/2022,64.54
03/12/2022,20.74
03/12/2022,0.93
03/12/2022,250.45
03/12/2022,9.26
03/12/2022,137.28
03/12/2022,"3,243.52"
03/12/2022,207.97
03/12/2022,0.28
03/12/2022,30.24
03/12/2022,141.68
03/12/2022,276.34
03/12/2022,6.22
03/12/2022,"1,800.07"
03/12/2022,2.72
03/12/2022,2.13
03/12/2022,762.41
03/12/2022,132.46
03/12/2022,88.4
03/12/2022,"1,970.39"
03/12/2022,141.34
03/12/2022,219.3
03/12/2022,4.81
03/12/2022,241.89
03/12/2022,19.64
03/12/2022,3.47
03/12/2022,44.76
03/12/2022,0.63
03/12/2022,233.72
03/12/2022,66.47
03/12/2022,2.03
03/12/2022,0.74
03/12/2022,11.98
03/12/2022,"1,211.06"
03/12/2022,27.32
03/12/2022,1
03/12/2022,612.36
03/12/2022,35.41
03/12/2022,61.48
03/12/2022,285.6
03/12/2022,"4,645.58"
03/12/2022,11.42
03/12/2022,26.33
03/12/2022,804.76
03/12/2022,66.29
03/12/2022,46.34
03/12/2022,83.93
03/12/2022,70.24
03/12/2022,613.06
03/12/2022,14.74
03/12/2022,34.73
03/12/2022,49.65
03/12/2022,0.93
03/12/2022,188.91
03/12/2022,163.77
03/12/2022,31.64
03/12/2022,3.52
03/12/2022,137.28
03/12/2022,41.27
03/12/2022,558.58
03/12/2022,20.94
03/12/2022,137.28
03/12/2022,11.34
03/12/2022,242.08
03/12/2022,8.45
03/12/2022,1.18
03/12/2022,628.31
03/12/2022,207.97
03/12/2022,240.94
03/12/2022,3.12
03/12/2022,59.7
03/12/2022,"4,465.44"
03/12/2022,40.89
03/12/2022,6.22
03/12/2022,26.58
03/12/2022,"3,653.22"
03/12/2022,2.84
03/12/2022,308.58
03/12/2022,114.6
03/12/2022,345.53
03/12/2022,56
03/12/2022,79.4
03/12/2022,55.02
03/12/2022,14.49
03/12/2022,379.62
03/12/2022,9.91
03/12/2022,219.47
03/12/2022,2.84
03/12/2022,982.82
03/12/2022,225.81
03/12/2022,1.18
03/12/2022,11.34
03/12/2022,11.95
03/12/2022,36.07
03/12/2022,6.05
04/12/2022,76.13
04/12/2022,41.27
04/12/2022,25.02
04/12/2022,0.79
04/12/2022,20.74
04/12/2022,156.24
04/12/2022,0.42
04/12/2022,315.94
04/12/2022,3.18
04/12/2022,178.05
04/12/2022,2.1
04/12/2022,68.9
04/12/2022,1.09
04/12/2022,3.18
04/12/2022,802.56
04/12/2022,"1,053.79"
04/12/2022,2.91
04/12/2022,41.19
04/12/2022,"4,380.68"
04/12/2022,108.33
04/12/2022,802.56
04/12/2022,3.52
04/12/2022,1.81
04/12/2022,41.19
04/12/2022,17.93
04/12/2022,1.92
04/12/2022,60.79
04/12/2022,117.87
04/12/2022,100.86
04/12/2022,"1,053.18"
04/12/2022,1.24
04/12/2022,6.05
04/12/2022,46.23
04/12/2022,17.41
04/12/2022,41.27
04/12/2022,"2,172.88"
04/12/2022,"1,343.96"
04/12/2022,44.32
04/12/2022,10.16
04/12/2022,237.01
04/12/2022,15.5
04/12/2022,304.1
04/12/2022,976.47
04/12/2022,12.4
04/12/2022,111.33
04/12/2022,57.76
04/12/2022,58.39
04/12/2022,2.91
05/12/2022,9.26
05/12/2022,141.68
05/12/2022,"1,743.16"
05/12/2022,255.62
05/12/2022,0.84
05/12/2022,2.86
05/12/2022,59.55
05/12/2022,60.16
05/12/2022,0.78
05/12/2022,207.91
05/12/2022,92.9
05/12/2022,129.41
05/12/2022,11.74
05/12/2022,64.54
05/12/2022,7.13
05/12/2022,9.46
05/12/2022,3.86
05/12/2022,11.04
05/12/2022,71.98
05/12/2022,102.78
05/12/2022,15.25
05/12/2022,15.5
05/12/2022,78
05/12/2022,65.55
05/12/2022,777.84
05/12/2022,41.27
05/12/2022,2.17
05/12/2022,129.33
05/12/2022,79.18
05/12/2022,"1,034.69"
05/12/2022,724.19
05/12/2022,14.74
05/12/2022,229.08
05/12/2022,1.18
05/12/2022,16.21
05/12/2022,1.94
05/12/2022,1
05/12/2022,7.13
05/12/2022,23.23
05/12/2022,8.8
05/12/2022,3.18
05/12/2022,20.94
05/12/2022,7.13
05/12/2022,12.03
05/12/2022,364.79
05/12/2022,1.94
05/12/2022,3.74
05/12/2022,517.28
06/12/2022,26.98
06/12/2022,247.27
06/12/2022,314.32
06/12/2022,74
06/12/2022,2.05
06/12/2022,61.84
06/12/2022,22.49
06/12/2022,465.79
06/12/2022,19.42
06/12/2022,229.08
06/12/2022,14.74
06/12/2022,2.72
06/12/2022,1.09
06/12/2022,630.55
06/12/2022,62.34
06/12/2022,7.12
06/12/2022,"4,465.44"
06/12/2022,157.2
06/12/2022,630.55
06/12/2022,"1,933.75"
06/12/2022,56
06/12/2022,3.21
06/12/2022,6.05
06/12/2022,120.16
06/12/2022,1.6
06/12/2022,0.59
06/12/2022,1.18
06/12/2022,60.88
06/12/2022,"1,933.75"
06/12/2022,137
06/12/2022,64.54
06/12/2022,288.45
06/12/2022,3.86
06/12/2022,22.07
06/12/2022,225.81
06/12/2022,6.93
06/12/2022,141.34
06/12/2022,181.56
06/12/2022,151.82
06/12/2022,"1,405.05"
06/12/2022,50.5
06/12/2022,79.02
06/12/2022,88.4
06/12/2022,283.79
06/12/2022,3.86
06/12/2022,"2,070.01"
06/12/2022,17.74
07/12/2022,41.19
07/12/2022,20.94
07/12/2022,611.62
07/12/2022,94.37
07/12/2022,3.63
07/12/2022,69.32
07/12/2022,20.94
07/12/2022,2.17
07/12/2022,3.18
07/12/2022,43.97
07/12/2022,74.84
07/12/2022,283.79
07/12/2022,137.28
07/12/2022,40.89
07/12/2022,30.83
07/12/2022,762.41
07/12/2022,2.72
07/12/2022,1.67
07/12/2022,1.45
07/12/2022,444.89
07/12/2022,0.84
07/12/2022,11.34
07/12/2022,147.45
07/12/2022,5.17
07/12/2022,6.05
07/12/2022,2.84
07/12/2022,46.23
07/12/2022,165.77
07/12/2022,1.16
07/12/2022,"1,070.33"
07/12/2022,180.71
07/12/2022,0.84
07/12/2022,1.37
07/12/2022,129.46
07/12/2022,43.97
07/12/2022,28.7
07/12/2022,39.84
07/12/2022,41.27
07/12/2022,132.46
07/12/2022,"1,053.79"
07/12/2022,855.15
07/12/2022,61.48
07/12/2022,2.93
07/12/2022,2.91
07/12/2022,804.76
07/12/2022,127.03
07/12/2022,141.68
08/12/2022,1.34
08/12/2022,451.7
08/12/2022,3.45
08/12/2022,13.27
08/12/2022,6.22
08/12/2022,2.17
08/12/2022,120.16
08/12/2022,29.34
08/12/2022,818.88
08/12/2022,9.26
08/12/2022,1.25
08/12/2022,29.09
08/12/2022,152.18
08/12/2022,1.09
08/12/2022,8.8
08/12/2022,6.61
08/12/2022,49.65
08/12/2022,242.08
08/12/2022,50.23
08/12/2022,176.14
08/12/2022,14.74
08/12/2022,10.87
08/12/2022,2.91
08/12/2022,29.78
08/12/2022,1.94
08/12/2022,"1,812.71"
08/12/2022,1.09
08/12/2022,11.98
08/12/2022,141.68
08/12/2022,29.78
